Date:TEXT,Reg:TEXT,From:TEXT,To:TEXT,PIC:REAL,Type:TEXT,Landings:INT,Aprcs:INT,Comment:TEXT,Dual:REAL,ActI:REAL,SimI:REAL,Sim:REAL
2007/07/18,N1179C,KOAK,KRDD,1.5,SR20,1,1,ILS 34,0,1.5,0,0
2007/07/14,N1179C,KBFI,KOAK,4.7,SR20,2,0,via KMFR,0,0,0,0
2007/07/12,N316MZ,KBFI,KBFI,0,DA42,1,2,"TIW ILS 17, GPS 35",1.5,0,0,0
2007/07/11,N316MZ,KBFI,KBFI,0,DA42,1,3,"OLM 17 ILS, 35 GPS, SHN 23 GPS",2.1,0,0,0
2007/07/10,N316MZ,KBFI,KBFI,0,DA42,1,0,--,1.3,0,0,0
2007/07/03,N316MZ,KBFI,KBFI,0,DA42,1,0,--,1.3,0,0,0
2007/07/02,N316MZ,KBFI,KBFI,0,DA42,1,0,--,1.6,0,0,0
2007/06/30,N316MZ,KPAE,KPAE,0,DA42,1,0,--,1.8,0,0,0
2007/06/30,N1179C,KBFI,KPAE,1,SR20,2,0,--,0,0,0,0
2007/06/13,--,--,--,0,DA42 Sim,0,2,"OLM ILS17, LOC 17",0,0,0,0
2007/06/12,N1179C,KBFI,KSHN,1.2,SR20,3,0,--,0,0,0,0
2007/06/11,--,--,--,0,DA42 Sim,0,2,PAE ILS-16 x 2,0,0,0,0
2007/06/08,N1179C,KBFI,CYYJ,2,SR20,2,0,--,0,0,0,0
2007/06/07,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0
2007/06/05,--,--,--,0,DA42 Sim,0,1,ILS-17 OLM,0,0,0,0
2007/06/04,N316MZ,KBFI,KAWO,0,DA42,2,0,--,1.4,0,0,0
2007/06/02,N1179C,KBFI,KSHN,1.4,SR20,3,0,--,0,0,0,0
2007/05/31,N316MZ,KHLN,KGEG,0,DA42,1,0,--,2.4,0,0,0
2007/05/31,N316MZ,KGEG,KBVS,0,DA42,1,0,--,1.6,0,0,0
2007/05/31,N1179C,KBVS,KBFI,0.6,SR20,1,0,--,0,0,0,0
2007/03/14,N49494,KBFI,KBFI,0,DA42,3,0,--,1.9,0,0,0
2007/02/28,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0
2007/02/26,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0
2007/02/23,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0
2007/02/22,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0
2007/02/16,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0
2007/02/08,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0
2007/02/06,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0
2007/02/05,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0
2007/02/04,N1179C,KBFI,KAWO,1.4,SR20,2,0,ILS13-BFI,0,0.3,0,0
2007/02/01,N1179C,KBFI,CYYJ,2,SR20,2,0,--,0,0,0,0
2007/01/30,N1179C,KBFI,KPAE,0.8,SR20,2,0,--,0,0,0,0
2007/01/27,N49494,KBFI,KPAE,1.4,DA42,1,2,"ILS16/GPS16-PAE, Tracking",0,0,1.2,0
2007/01/26,N49494,KBFI,KOLM,2,DA42,1,4,"ILS17-TIW, ILS-17/VOR-17/Hold-OLM, ILS31-BFI",0,0,1.8,0
2006/12/28,N1179C,KBFI,CYYJ,2,SR20,2,1,ILS-09-CYYJ,0,0.2,0,0
2006/12/14,ZS-PSD,FLKK,KInn,7.3,C206,3,0,"STOPS@ Fly :via FBFT, FAPP",0,0,0,0
2006/12/13,ZS-PSD,FLMZ,FLKK,1.3,C206,1,0,--,0,0,0,0
2006/12/06,ZS-PSD,FBFT,FLMZ,5,C206,2,0,via FLKK,0,0,0,0
2006/12/05,ZS-PSD,FALA,FBFT,2.4,C206,1,0,--,0,0,0,0
2006/11/18,N1179C,KBFI,KPWT,2,SR20,3,0,"STOPS@ BVS,",0,0,0,0
2006/10/31,N1179C,KBFI,KSHN,1.6,SR20,5,0,"Slow, Emg Lndg, Stp Trns",0,0,0,0
2006/10/20,N1179C,KFBI,3W5,1.8,SR20,2,0,--,0,0,0,0
2006/10/14,N1179C,CYYJ,KBFI,1,SR20,0,1,ILS-13R,0,0.3,0,0
2006/10/13,N1179C,KBFI,CYYJ,0.9,SR20,0,0,--,0,0,0,0
2006/09/30,ZS-PSD,FBLV,FLYINN,2.3,C206,0,0,Via FAPP,0,0,0,0
2006/09/29,ZS-PSD,FLKK,FBLV,4,C206,0,0,Via FBFT,0,0,0,0
2006/09/28,ZS-PSD,FLZI,FLKK,1,C206,0,0,--,0,0,0,0
2006/09/22,ZS-PSD,IWABA,FLZI,4,C206,0,0,"Via FVCP, FLKK",0,0,0,0
2006/09/20,ZS-PSD,FLYINN,IWABA,4.1,C206,0,0,"Via FAPP, FVBU",0,0,0,0
2006/09/17,ZU-EHY,FASI,FASI,0.5,Z194,0,0,--,0,0,0,0
2006/09/17,ZS-PSD,FLYINN,FLYINN,0.7,C206,0,0,--,0,0,0,0
2006/09/16,ZS-PSD,FLYINN,FASI,0.7,C206,0,0,--,0,0,0,0
2006/09/09,N1179C,KBFI,CYYJ,2.2,SR20,0,1,ILS-09-CYYJ,0,0.6,0,0
2006/09/08,N1179C,CYMX,KBFI,5.6,SR20,0,0,CYYF,0,0,0,0
2006/09/07,N1179C,CYQT,CYMX,7.7,SR20,0,0,"CYWG, CYRQ",0,0,0,0
2006/09/06,N1179C,CYUL,CYQT,6.1,SR20,0,0,CYSB,0,0.4,0,0
2006/09/04,N1179C,KHPN,CYUL,2.9,SR20,0,1,LOC-24-CYUL,0,2,0,0
2006/08/30,N1179C,KASH,KHPN,1.8,SR20,0,1,ILS-22,0,0.5,0,0
2006/08/28,N1179C,KBUF,KASH,2.6,SR20,0,1,ILS-16-ASH,0,0.9,0,0
2006/08/27,N1179C,KMOT,KBUF,8,SR20,0,0,"KDUL, KTVC, ILS22-BUF",0,0.5,0,0
2006/08/26,N1179C,KBFI,KMOT,7.1,SR20,0,0,"KGPI, KGGW",0,0,0,0
2006/08/25,N1179C,KBFI,KAWO,1.7,SR20,0,0,--,0,0,0,0
2006/08/24,N1179C,KSQL,KBFI,5.4,SR20,0,0,"KRDD,KMMV",0,0.1,0,0
2006/08/23,N1179C,KBFI,KSQL,5.6,SR20,0,0,KMFR/IFR,0,0,0,0
2006/08/20,N1179C,KBFI,3W5,1.7,SR20,0,0,--,0,0,0,0
2006/08/13,N1179C,KBFI,LOPEZ,1.4,SR20,0,0,--,0,0,0,0
2006/08/04,N1179C,KBFI,KORS,1.7,SR20,0,0,--,0,0,0,0
2006/07/27,N1179C,KHLN,KBFI,4.3,SR20,0,0,KMWH,0,0,0,0
2006/07/26,N1179C,KOSH,KHLN,9.5,SR20,0,0,"KSTC, KBIS, KGDV",0,0,0,0
2006/07/24,N1179C,KGRB,KOSH,1.4,SR20,0,0,--,0,0,0,0
2006/07/23,N1179C,KJAC,KGRB,7.6,SR20,0,0,"KRAP, KOLV",0,0,0,0
2006/07/20,N1179C,KBFI,KJAC,4.6,SR20,0,0,KPSC,0,0,0,0
2006/07/17,N1179C,KBFI,KBVS,1.1,SR20,0,0,--,0,0,0,0
2006/07/15,N1179C,KBFI,KPDX,2.7,SR20,0,0,--,0,0.2,0,0
2006/06/30,N1179C,KBFI,KSHN,1.7,SR20,0,0,--,0,0,0,0
2006/06/27,N1179C,KBFI,KSHN,1.2,SR20,0,0,--,0,0,0,0
2006/06/24,N1179C,KBFI,KAWO,1.7,SR20,0,0,--,0,0,0,0
2006/06/18,N1179C,KBFI,CYYJ,2,SR20,0,0,--,0,0,0,0
2006/06/16,N1179C,KBFI,KTIW,2,SR20,0,0,"IFR: TIW-17 ILS, BFI-13 ILS, J. Lionetti",0,0,0.8,0
2006/06/12,N1179C,KBFI,KPWT,0.7,SR20,0,0,--,0,0,0,0
2006/06/08,N1179C,KBFI,KBFI,2.5,SR20,0,0,"IFR Currency, PAE VOR, Hold, VOR-16, ILS-16, BFI ILS-13 x 2 - D. Maritz",0,1,0,0
2006/06/03,N1179C,KBFI,KPDX,2.5,SR20,0,0,--,0,0,0,0
2006/05/29,N1179C,KBFI,KSHN,1.6,SR20,0,0,--,0,0,0,0
2006/05/26,N1179C,KBFI,KGEG,6.1,SR20,0,0,--,0,1,0,0
2006/05/20,N1179C,KBFI,KPAE,0.8,SR20,0,0,--,0,0,0,0
2006/05/16,N1179C,KBFI,KSHN,1.4,SR20,0,0,--,0,0,0,0
2006/05/14,N1179C,KBFI,CYYJ,2.2,SR20,0,0,--,0,0,0,0
2006/05/02,N1179C,KBFI,KBVS,1.7,SR20,0,0,--,0,0,0,0
2006/04/28,N1179C,KBFI,KAWO,2.2,SR20,0,0,--,0,0,0,0
2006/04/21,N1179C,KBFI,KBVS,1.3,SR20,0,0,--,0,0,0,0
2006/04/10,ZS-OCD,KALA,FALA,1.5,C182,0,0,--,0,0,0,0
2006/03/27,N1179C,KBFI,KAWO,1.8,SR20,0,0,--,0,0,0,0
2006/03/25,N1179C,KBFI,KSHN,2,SR20,0,0,IFR Currency,0,0.2,0,0
2006/03/12,N1179C,KBFI,CYYJ,1.9,SR20,0,0,--,0,0,0,0
2006/03/04,N1179C,KBFI,KAWO,2.3,SR20,0,0,--,0,0,0,0
2006/03/01,N1179C,KBFI,KPWT,0.8,SR20,0,0,--,0,0,0,0
2006/02/26,N1179C,KBVS,KBFI,0.7,SR20,0,0,--,0,0,0,0
2006/01/23,N1179C,CYYJ,KBFI,0.9,SR20,0,0,--,0,0.3,0,0
2006/01/22,N1179C,KBFI,CYYJ,0.9,SR20,0,0,--,0,0,0,0
2006/01/08,N1179C,KBFI,KSHN,1.1,SR20,0,0,--,0,0,0,0
2005/12/20,N1179C,KBFI,KAWO,1.6,SR20,0,0,STOPS@ KBVS,0,0,0,0
2005/12/17,N1179C,KBFI,KSHN,1.4,SR20,0,0,--,0,0,0,0
2005/12/14,N1179C,KBFI,KAWO,1.7,SR20,0,0,--,0,0,0,0
2005/12/09,N1179C,KBFI,KBFI,1.4,SR20,0,0,STOPS@ KPWT-,0,0,0,0
2005/12/07,ZU-DKS,FANS,Pyramid,1.6,Z194,0,0,Flt Trg with B Young,0,0,0,0
2005/12/07,ZU-DKS,FANS,FANS,0.8,Z194,0,0,Scenic,0,0,0,0
2005/12/07,ZU-DKS,FANS,Pyramid,1,Z194,0,0,--,0,0,0,0
2005/12/07,ZS-PFI,FANS,FANS,1,C172,0,0,LocalLocal:,0,0,0,0
2005/12/07,ZU-DKS,FANS,Park,2,Z194,0,0,STOPS@ Kruger,0,0,0,0
2005/11/18,N1179C,KBFI,KBFI,2.2,SR20,0,0,IFR Currency,0,0,2,0
2005/11/15,N1179C,KSQL,KBFI,5.4,SR20,0,0,--,0,0,0,0
2005/11/13,N1179C,KVGT,KSQL,5.4,SR20,0,0,STOPS@ KBUR -,0,0,0,0
2005/11/04,N1179C,KXNA,KVGT,10.4,SR20,0,0,"Stops@ West Texas, KFLG",0,0,0,0
2005/11/03,N1179C,KHPN,KXNA,10.4,SR20,0,0,"Stops@ W.Virginia, KLEX, KCGI",0,0,0,0
2005/10/12,N72793,FANS,FANS,1.3,C206,0,0,--,0,0,0,0
2005/10/11,N72793,FANS,Pyramid,1,C206,0,0,--,0,0,0,0
2005/10/09,N72793,FASI,FANS,1.5,C206,0,0,--,0,0,0,0
2005/10/08,N72793,FASI,KInn,1.7,C206,0,0,STOPS@ Fly,0,0,0,0
2005/09/25,N1179C,KJYO,KHPN,2,SR20,0,0,--,0,0.5,0,0
2005/09/24,N1179C,KBED,KJYO,3.1,SR20,0,0,--,0,0.7,0,0
2005/09/22,N1179C,KSYR,KBED,3.5,SR20,0,0,--,0,0,0,0
2005/09/21,N1179C,KBIS,KSYR,8.5,SR20,0,0,--,0,0,0,0
2005/09/20,N1179C,KBFI,KBIS,6.5,SR20,0,0,--,0,0.3,0,0
2005/09/15,N1179C,KBFI,CYYJ,2,SR20,0,0,--,0,0,0,0
2005/09/13,N1179C,KBFI,KBFI,1.4,SR20,0,0,--,0,0,0,0
2005/09/07,N1179C,KBFI,KSHN,1.5,SR20,0,0,--,0,0,0,0
2005/08/18,N1179C,KBFI,KBFI,1.3,SR20,0,0,--,0,0,0,0
2005/08/11,ZU-DKS,FBLV,FAPP,1.5,Z194,0,0,--,0,0,0,0
2005/08/11,ZU-DKS,FAPP,FASI,2.1,Z194,0,0,--,0,0,0,0
2005/08/10,ZU-DKS,SAVUTI,FBKE,1.2,Z194,0,0,--,0,0,0,0
2005/08/10,ZU-DKS,FBKE,FBFT,3.2,Z194,0,0,--,0,0,0,0
2005/08/10,ZU-DKS,FBFT,FBLV,1.8,Z194,0,0,--,0,0,0,0
2005/08/09,ZU-DKS,SELINDA,SAVUTI,0.8,Z194,0,0,--,0,0,0,0
2005/08/08,ZU-DKS,FBKR,SELINDA,0.8,Z194,0,0,--,0,0,0,0
2005/08/07,ZU-DKS,FBKE,FBKR,1.3,Z194,0,0,--,0,0,0,0
2005/08/07,ZU-DKS,FLHN,FBKE,0.6,Z194,0,0,--,0,0,0,0
2005/08/05,ZU-DKS,FLKK,FLHN,2.7,Z194,0,0,--,0,0,0,0
2005/08/05,ZU-DKS,MBIZI,FLKK,2,Z194,0,0,--,0,0,0,0
2005/08/03,ZU-DKS,FLKK,MBIZI,1.9,Z194,0,0,--,0,0,0,0
2005/08/02,ZU-DKS,MBIZI,FLKK,1.2,Z194,0,0,--,0,0,0,0
2005/08/02,ZU-DKS,FLKK,FLKK,1.2,Z194,0,0,--,0,0,0,0
2005/07/30,ZU-DKS,FLKK,MBIZI,2.3,Z194,0,0,--,0,0,0,0
2005/07/30,ZU-DKS,FBKE,FLKK,4.1,Z194,0,0,--,0,0,0,0
2005/07/29,ZU-DKS,FBFT,FBKE,3.7,Z194,0,0,--,0,0,0,0
2005/07/29,ZU-DKS,FBLV,FBFT,1.1,Z194,0,0,--,0,0,0,0
2005/07/28,ZU-DKS,FAPI,FBLV,1.6,Z194,0,0,--,0,0,0,0
2005/07/28,ZU-DKS,FASI,FAPI,2.5,Z194,0,0,--,0,0,0,0
2005/07/17,N1179C,KBFI,KBFI,2.2,SR20,0,0,STOPS@ CYYJ,0,0,0,0
2005/07/13,N1179C,KBFI,KAWO,1.1,SR20,0,0,--,0,0,0,0
2005/07/11,N1179C,KMFR,KBFI,2.8,SR20,0,0,--,0,0.5,0,0
2005/07/07,N1179C,KBFI,KMFR,3.2,SR20,0,0,STOPS@ KHIO,0,0.4,0,0
2005/07/01,N1179C,KBFI,KBFI,1.9,SR20,0,0,STOPS@ CYYJ,0,0.7,0,0
2005/06/30,N1179C,KBFI,KPAE,1.9,SR20,0,0,--,0,0.2,0,0
2005/05/25,N1179C,KBFI,KPAE,1.9,SR20,0,0,--,0,0,1.7,0
2005/05/13,N72793,KHIO,KVCB,4,C206,0,0,STOPS@ KMFR,0,0,0,0
2005/05/13,N72793,KHIO,KHIO,1,C206,0,0,--,0,0,0,0
2005/05/10,N72793,KHIO,KHIO,1,C206,0,0,--,0,0,0,0
2005/05/10,N1179C,KHIO,KBFI,0.9,SR20,0,0,--,0,0.6,0,0
2005/05/10,N1179C,KBFI,KHIO,1.5,SR20,0,0,STOPS@ KTIW,0,0.8,0,0
2005/05/06,N1179C,KBFI,KAWO,1.5,SR20,0,0,--,0,0.2,0,0
2005/04/18,ZU-DKS,FASI,FASI,5,Z194,0,0,STOPS@ FANS,0,0,0,0
2005/03/23,N1179C,KBFI,KBFI,1.7,SR20,0,0,STOPS@ CYYJ,0,0,0,0
2005/03/07,N1179C,KBFI,KBFI,1.3,SR20,0,0,--,0,0,0,0
2005/02/24,N1179C,KKSL,KSQL,5,SR20,0,0,via KHIO KRDD,0,0,0,0
2005/02/23,N1179C,KBFI,KSQL,5.1,SR20,0,0,STOPS@ KOTH :IFR FROM OTH TO SQL,0,0.1,0,0
2005/02/22,N2444N,KTIW,KOLM,1.2,C206,0,0,"OLM 17ILS, HOLD, TIW 17ILS",0,0,0.8,0
2005/02/22,N1179C,KBFI,KTIW,0.8,SR20,0,0,--,0,0,0,0
2005/02/19,N1179C,KBFI,KAWO,1.9,SR20,0,0,STOPS@ 3W5,0,0,0,0
2005/02/18,N2444N,KTIW,KTIW,0,C206,0,0,--,0.9,0,0,0
2005/02/18,N1179C,KBFI,KTIW,2.5,SR20,0,0,STOPS@ KHIO,0,0,0,0
2005/02/17,N2444N,KTIW,KSHN,0,C206,0,0,--,1.5,0,0,0
2005/02/17,N1179C,KBFI,KTIW,1.2,SR20,0,0,--,0,0,0,0
2005/02/14,N2444N,KTIW,KSHN,0,C206,0,0,--,1.2,0,0,0
2005/02/14,N1179C,KBFI,KTIW,1,SR20,0,0,--,0,0,0,0
2005/02/11,N2444N,KTIW,KSHN,0,C206,0,0,--,1.4,0,0,0
2005/02/04,N1179C,CYYJ,KBFI,1,SR20,0,0,--,0,0,0,0
2005/02/03,N1179C,KBFI,CYYJ,1,SR20,0,0,--,0,0,0,0
2005/01/05,N1179C,KBFI,3W5,2.1,SR20,0,0,STOPS@ AWO,0,0,0,0
2005/01/02,N1179C,KBFI,CYYJ,2.1,SR20,0,0,--,0,0,0,0
2004/12/06,ZU-DKS,FANS,FANS,1.7,Z194,0,0,Scenic,0,0,0,0
2004/12/06,ZU-DKS,FANS,Pyramid,0.6,Z194,0,0,--,0,0,0,0
2004/12/05,ZU-DKS,FANS,Pyramid,0.8,Z194,0,0,--,0,0,0,0
2004/12/04,ZU-DKS,FASI,FANS,1.8,Z194,0,0,--,0,0,0,0
2004/11/28,N1179C,KBFI,KBVS,2,SR20,0,0,STOPS@ W10 :Emg Lndg Practice,0,0,0,0
2004/11/16,N1179C,KBFI,KBFI,2,SR20,0,0,"STOPS@ KSHN :TIW-ILS17, OLM-Hold/ILS17, SHN-GPS23",0,0,0,0
2004/11/06,N1179C,KBFI,KBFI,1.3,SR20,0,0,STOPS@ KAWO :Radial Tracking w GPS,0,0,0,0
2004/11/05,N1179C,KBFI,KBFI,1.5,SR20,0,0,STOPS@ KAWO :Radial Tracking w GPS,0,0,0,0
2004/11/04,N1179C,KBFI,KPWT,2.1,SR20,0,0,"STOPS@ KTIW :Check Pilot: G. Peterson/Galvin, TIW-ILS17/Hold/GPS35, PWT-GPS01, Track Radials",0,0,1.5,0
2004/11/03,N1179C,KBFI,KPWT,1.9,SR20,0,0,"STOPS@ KPAE :Check Pilot G. Peterson/Galvin, PAE-GPS16, PWT-ILS19/Hold/GPS01,BFI-ILS31",0,0.2,1.6,0
2004/10/20,N1179C,KBFI,KBFI,1.1,SR20,0,0,STOPS@ KAWO,0,0,0,0
2004/10/12,N1179C,KBFI,KBFI,1,SR20,0,0,STOPS@ KAWO,0,0,0,0
2004/10/09,ZU-DKS,FANC,FASI,1.7,Z194,0,0,--,0,0,0,0
2004/10/07,ZU-DKS,FAVG,FANC,3,Z194,0,0,Xtreme Winds,0,0,0,0
2004/10/05,ZU-DKS,Manzeng.,FAVG,2.2,Z194,0,0,--,0,0,0,0
2004/10/04,ZU-DKS,FASI,FAPF Manzeng.,3.3,Z194,0,0,--,0,0,0,0
2004/10/02,ZU-DKS,FBLV,FASI,3.2,Z194,0,0,STOPS@ FAPP,0,0,0,0
2004/09/30,ZU-DKS,FASI,FBLV,3.2,Z194,0,0,STOPS@ FAPP,0,0,0,0
2004/09/29,ZU-DKS,FASI,FASI,1,Z194,0,0,STOPS@ Panorama,0,0,0,0
2004/09/22,ZU-DKS,FASI,--,0.5,Z194,0,0,--,0,0,0,0
2004/09/07,N1179C,4U9,KBFI,4.2,SR20,0,0,--,0,0,0,0
2004/09/06,N1179C,KBFI,4U9,4.6,SR20,0,0,--,0,0,0,0
2004/09/01,N1179C,KBFI,KBFI,1.2,SR20,0,0,STOPS@ KSHN,0,0.3,0,0
2004/08/28,N1179C,KBFI,KBFI,2,SR20,0,0,STOPS@ CYYJ,0,0.5,0,0
2004/08/12,N1179C,KBFI,KBFI,2.3,SR20,0,0,STOPS@ CYVR,0,0,0,0
2004/08/12,N1179C,KBFI,KBFI,1,SR20,0,0,STOPS@ KAWO,0,0,0,0
2004/08/04,ZU-DKS,Iwaba,FVBU,1.4,Z194,0,0,--,0,0,0,0
2004/08/04,ZU-DKS,FAPP,FASI,2,Z194,0,0,--,0,0,0,0
2004/08/04,ZU-DKS,FVBU,FAPP,3.2,Z194,0,0,--,0,0,0,0
2004/08/03,ZU-DKS,FLKK,FVKB,1,Z194,0,0,--,0,0,0,0
2004/08/03,ZU-DKS,FVKB,Iwaba,2.2,Z194,0,0,--,0,0,0,0
2004/08/02,ZU-DKS,Mbizi,FLKK,1.6,Z194,0,0,--,0,0,0,0
2004/07/30,ZU-DKS,Mbizi,Mbizi,0.7,Z194,0,0,Local,0,0,0,0
2004/07/28,ZU-DKS,FLKK,Mbizi,1.8,Z194,0,0,--,0,0,0,0
2004/07/26,ZU-DKS,Iwaba,FVKB,2.3,Z194,0,0,--,0,0,0,0
2004/07/26,ZU-DKS,FVKB,FLKK,1.7,Z194,0,0,--,0,0,0,0
2004/07/23,ZU-DKS,FASI,FVBU,5.4,Z194,0,0,STOPS@ FAPP,0,0,0,0
2004/07/23,ZU-DKS,FVBU,Iwaba & Local,4.2,Z194,0,0,--,0,0,0,0
2004/07/19,ZU-DKS,FASI,FASI,1,Z194,0,0,Local,0,0,0,0
2004/07/12,N1179C,CYYJ,KBFI,1,SR20,0,0,IFR plan,0,0,0,0
2004/07/11,N1179C,KBFI,CYYJ,1,SR20,0,0,IFR,0,0.5,0,0
2004/07/06,N1179C,CYVR,KBFI,1.3,SR20,0,0,IFR: BFI ILS-13R,0,1.1,0,0
2004/07/05,N1179C,KBFI,CYVR,1.3,SR20,0,0,IFR Plan,0,0,0,0
2004/07/05,N1179C,KBFI,KBFI,1.5,SR20,0,0,Mt Baker,0,0,0,0
2004/06/20,N1179C,KBFI,KMMV,1.1,SR20,0,0,--,0,0,0,0
2004/06/20,7517,KMMV,KMMV,0,T6D,0,0,LocalLocal:,0.7,0,0,0
2004/06/20,N1179C,KBFI,KBFI,2.8,SR20,0,0,STOPS@ CYYJ,0,0,0,0
2004/06/20,N1179C,KMMV,KBFI,1.9,SR20,0,0,STOPS@ KSHN,0,0,0,0
2004/06/10,N1179C,KMMV,KBFI,1.3,SR20,0,0,--,0,0,0,0
2004/06/10,N1179C,KRDD,KMMV,2.5,SR20,0,0,Pop up IFR,0,0.2,0,0
2004/06/09,N1179C,KHWD,KRDD,1.7,SR20,0,0,--,0,0,0,0
2004/06/09,N1179C,KSBA,KHWD,2.2,SR20,0,0,--,0,0,0,0
2004/06/09,N1179C,KMYF,KSBA,1.5,SR20,0,0,IFR Plan,0,0,0,0
2004/06/07,N1179C,KLKV,KMCE,2.6,SR20,0,0,--,0,0,0,0
2004/06/07,N1179C,KBFI,KLKV,3.1,SR20,0,0,--,0,0,0,0
2004/06/07,N1179C,KMCE,KCMA,1.8,SR20,0,0,IFR: CMA VOR,0,0.4,0,0
2004/06/07,N1179C,KCMA,KMYF,1.4,SR20,0,0,--,0,0.5,0,0
2004/06/04,N1179C,KBFI,KBVS,1.7,SR20,0,0,--,0,0,0,0
2004/05/30,N1179C,KBFI,KBFI,1.2,SR20,0,0,"STOPS@ KAWO :IFR: AWO GPS 16, BFI ILS 13R",0,0.4,0,0
2004/05/19,N1179C,KBFI,KBFI,1.7,SR20,0,0,STOPS@ KAWO,0,0,0,0
2004/05/18,N1179C,KBFI,KBFI,2.2,SR20,0,0,"STOPS@ KAWO :Slow flt, Emg Lndngs, Mt Baker",0,0,0,0
2004/05/13,N1179C,KBFI,KBFI,2.2,SR20,0,0,STOPS@ CYYJ,0,0,0,0
2004/05/12,N1179C,KBFI,KBFI,2.7,SR20,0,0,"IFR CURRENT: PAE VOR-B, Hold, GPS 16, AWO LOC 34, BVS GPS 10, BFI ILS 13R",0,0.4,0,0
2004/05/09,N1179C,KBFI,KBFI,1.8,SR20,0,0,STOPS@ KSHN,0,0,0,0
2004/05/06,ZU-DKS,FASI,FASI,1.4,Z194,0,0,LocalLocal:,0,0,0,0
2004/05/05,ZU-DKS,Emoyeni,FASI,3.4,Z194,0,0,--,0,0,0,0
2004/05/04,ZU-DKS,--,--,4.4,Z194,0,0,--,0,0,0,0
2004/05/03,ZU-DKS,--,--,1,Z194,0,0,--,0,0,0,0
2004/05/03,ZU-DKS,--,--,0.4,Z194,0,0,--,0,0,0,0
2004/05/02,ZU-DKS,--,--,0.8,Z194,0,0,--,0,0,0,0
2004/05/02,ZU-DKS,--,--,2,Z194,0,0,--,0,0,0,0
2004/04/30,ZU-DDX,--,--,0,Z194,0,0,--,1.2,0,0,0
2004/04/30,ZU-DDX,--,--,0,Z194,0,0,--,0.6,0,0,0
2004/04/30,ZU-DDX,--,--,0.3,Z194,0,0,--,0,0,0,0
2004/04/30,ZU-DDX,--,--,0,Z194,0,0,--,0.8,0,0,0
2004/04/29,ZS-ILP,--,--,1.4,C172,0,0,--,0,0,0,0
2004/04/27,ZS-JBG,--,--,0,C172,0,0,--,1.8,0,0,0
2004/04/26,ZS-JBG,--,--,0,C172,0,0,--,1.6,0,0,0
2004/04/17,N1179C,--,--,1.1,SR20,0,0,--,0,0,0,0
2004/04/13,N1179C,--,--,2.3,SR20,0,0,--,0,0,0,0
2004/04/11,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0
2004/04/01,N350ME,--,--,1.7,C172,0,0,--,0,0,0,0
2004/03/31,N27GF,--,--,0,C172,0,0,--,2.1,0,0,0
2004/03/21,N1179C,--,--,1,SR20,0,0,--,0,0,0,0
2004/03/20,N1179C,--,--,3.3,SR20,0,0,--,0,0,0,0
2004/03/08,N1179C,--,--,1.8,SR20,0,0,--,0,0,0,0
2004/03/07,N1179C,--,--,0.5,SR20,0,0,--,0,0.1,0,0
2004/03/07,N1179C,--,--,1.4,SR20,0,0,--,0,1,0,0
2004/03/02,N1179C,--,--,1.8,SR20,0,0,--,0,0.1,0,0
2004/03/01,N1179C,--,--,1.7,SR20,0,0,--,0,0,0,0
2004/02/11,N1179C,--,--,0.8,SR20,0,0,--,0,0,0,0
2004/02/11,N1179C,--,--,1.7,SR20,0,0,--,0,0,0,0
2004/02/10,N1179C,--,--,2.1,SR20,0,0,--,0,0,0,0
2004/02/08,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0
2004/02/07,N1179C,--,--,1.2,SR20,0,0,--,0,0,0,0
2004/02/05,N1179C,--,--,0,C172,0,0,--,1.7,0,0,0
2004/02/04,N23676,--,--,0,C182,0,0,--,1.6,0,0,0
2004/02/03,N965CW,--,--,0,C182,0,0,--,1.3,0,0,0
2004/01/12,N1179C,--,--,2,SR20,0,0,--,0,0,0,0
2004/01/11,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0
2004/01/04,N1179C,--,--,2.3,SR20,0,0,--,0,0,0,0
2003/12/03,N1179C,--,--,1.8,SR20,0,0,--,0,0,0,0
2003/12/03,N1179C,--,--,0.6,SR20,0,0,--,0,0.2,0,0
2003/11/24,N1179C,--,--,0.5,SR20,0,0,--,0,0,0,0
2003/11/24,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0
2003/11/22,N1179C,--,--,1.3,SR20,0,0,--,0,0,0,0
2003/11/09,N1179C,--,--,1.6,SR20,0,0,--,0,0,0,0
2003/11/08,N1179C,--,--,0.7,SR20,0,0,--,0,0,0,0
2003/11/06,N1179C,--,--,0.7,SR20,0,0,--,0,0,0,0
2003/11/01,N1179C,--,--,1,SR20,0,0,--,0,0,0,0
2003/10/31,N1179C,--,--,1,SR20,0,0,--,0,0,0,0
2003/10/26,N1179C,--,--,1.3,SR20,0,0,--,0,0,0,0
